Date,BEAM,BEER,PFB,ABW,GBL,RUP,CNB,CKB,FAL,FALB,DRE,NBW,GENBB,RG,RGLD,SLZ,SFR,KNBWY,GRRR,LONE,GHB,ABUD,BUD,ACCOB,RKY,TAP,PABT,OLYB,PTBC,HAN,BAS,SXC,CU,CCU,THT,HOOK,BREW,SAM,CFN,IBCO,BRH,ABV,ABEV,AED,MLB,LQU,ROX,CREG,BORN,FO,MWGP,MGPI,AFTI,DR,CUE,BACA,BBRL,ADC,SH,DCS,VO,HIR,CHLN,CGAS,BJD,BFD,BF,CDL,DIL,GDS,SBR,HBL,TFZ,TFI,HTC,JACQ,BBR,CNWN,CDG,CDB,STZ,RAIN,TBVT,TYLR,THTR,DEO,RUM,VCO,ADSO,NDC,GWT,CEDC,PTT
1963-06-30,,,,-0.0357142857142857,,0.1914893617021276,-0.07228915662650603,,0.05693950177935947,,-0.053763440860215006,-0.1428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015151515151515138,,,,-0.022580645161290325,-0.02824858757062143,-0.005076142131979711,,-0.0495495495495496,,,0.02076124567474058,-0.06578947368421051,,-0.032258064516129004,-0.028169014084507005,-0.028169014084507005,-0.028368794326241176,-0.042424242424242475,0.04347826086956519,,,,,,,,,,,,,,,,,,,,
1963-07-31,,,,0.11111111111111116,,0.008928571428571397,-0.038961038961038974,,-0.07744107744107742,,-0.0625,-0.03703703703703709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004975124378109541,,,,-0.01320132013201325,-0.029069767441860517,-0.04846938775510201,,-0.033175355450236976,,,0.12542372881355934,0.032863849765258246,,0.007407407407407307,0.11594202898550732,-0.05434782608695654,-0.010948905109489093,-0.025316455696202556,-0.375,,,,,,,,,,,,,,,,,,,,
1963-08-31,,,,0.19999999999999996,,0.35398230088495586,0.013513513513513598,,-0.021897810218978075,,-0.10909090909090913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00990099009900991,,,,0.12374581939799323,0.029940119760478945,0.002680965147453085,,0.009803921568627416,,,0.01807228915662651,-0.011363636363636354,,-0.02941176470588236,0.11688311688311681,0.29501915708812265,0.0,0.03896103896103886,0.06666666666666665,,,,,,,,,,,,,,,,,,,,
1963-09-30,,,,-0.16666666666666663,,,-0.013333333333333308,,0.014925373134328401,,-0.020408163265306145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019607843137254832,,,,-0.0357142857142857,-0.011627906976744207,0.0802139037433156,,0.02184466019417486,,,-0.035502958579881616,0.020689655172413834,,0.0,-0.011627906976744207,0.029585798816567976,-0.01845018450184499,0.012499999999999956,,,,,,,,,,,,,,,,,,,,,
1963-10-31,,,,0.0,,,0.0,,-0.06617647058823528,,-0.09722222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033653846153846145,,,,-0.09876543209876543,0.03529411764705892,0.014851485148514865,,0.0071258907363420665,,,-0.27300613496932513,0.020270270270270174,,0.030303030303030276,-0.0117647058823529,-0.09195402298850575,-0.03759398496240607,-0.030864197530864224,,,,,,,,,,,,,,,,,,,,,
1963-11-30,,,,0.10000000000000009,,,-0.027027027027026973,,0.0,,-0.023076923076923106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02487562189054726,,,,-0.0273972602739726,-0.05681818181818177,-0.07317073170731703,,0.02358490566037741,,,-0.05907172995780585,-0.015452538631346546,,-0.022058823529411797,0.023809523809523725,-0.044303797468354444,0.0234375,0.0,,,,,,,,,,,,,,,,,,,,,
1963-12-31,,,,-0.12121212121212122,,,0.01388888888888884,,0.027559055118110187,,-0.007874015748031482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025510204081632626,,,,-0.04225352112676062,-0.04216867469879515,0.042105263157894646,,0.04608294930875578,,,-0.04484304932735428,0.10762331838565031,,0.10526315789473695,-0.2325581395348837,-0.06622516556291391,-0.011450381679389277,-0.08280254777070062,,,,,,,,,,,,,,,,,,,,,
1964-01-31,,,,0.034482758620689724,,,-0.013698630136986356,,-0.007662835249042099,,0.10317460317460325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03141361256544495,,,,-0.044117647058823484,-0.037735849056603765,-0.005050505050505083,,0.028634361233480066,,,0.0046948356807512415,-0.004048582995951455,,0.013605442176870763,-0.12878787878787878,-0.03546099290780147,-0.007722007722007707,0.02777777777777768,,,,,,,,,,,,,,,,,,,,,
1964-02-29,,,,0.0,,,0.02777777777777768,,0.03861003861003853,,-0.1294964028776978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015228426395939132,,,,0.03076923076923066,0.019607843137254832,-0.053299492385786795,,-0.01927194860813708,,,-0.06542056074766356,-0.012195121951219523,,-0.020134228187919434,-0.02608695652173909,-0.02941176470588236,0.05836575875486383,0.027027027027026973,,,,,,,,,,,,,,,,,,,,,
1964-03-31,,,,0.10000000000000009,,,0.0,,0.02230483271375472,,0.1074380165289257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14432989690721643,,,,0.0,0.03205128205128216,0.06702412868632712,,-0.4454148471615721,,,0.02499999999999991,-0.4012345679012346,,,0.0535714285714286,-0.007575757575757569,0.018382352941176405,0.013157894736842035,,,,,,,,,,,,,,,,,,,,,
1964-04-30,,,,0.0,,,-0.027027027027026973,,0.08000000000000007,,-0.05970149253731338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013513513513513487,,,,-0.03358208955223885,-0.04347826086956519,0.0678391959798994,,-0.023622047244094446,,,-0.06341463414634141,-0.030927835051546393,,,-0.016949152542372836,-0.03053435114503822,0.032490974729241895,0.025974025974025983,,,,,,,,,,,,,,,,,,,,,
1964-05-31,,,,0.1212121212121211,,,0.11111111111111116,,-0.03703703703703709,,-0.04761904761904767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045662100456621,,,,-0.015444015444015413,-0.00649350649350644,-0.004705882352941226,,0.02822580645161299,,,0.03645833333333326,0.007092198581560183,,,0.0,0.06299212598425208,0.1398601398601398,-0.025316455696202556,,,,,,,,,,,,,,,,,,,,,
1964-06-30,,,,0.027027027027026973,,,-0.012499999999999956,,0.07692307692307687,,0.08333333333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004784688995215225,,,,-0.02352941176470591,0.013071895424836555,0.044917257683215084,,,,,-0.10050251256281406,0.045774647887323994,,,0.2068965517241379,0.051851851851851816,-0.018404907975460127,0.006493506493506551,,,,,,,,,,,,,,,,,,,,,
1964-07-31,,,,0.026315789473684292,,,0.08860759493670889,,0.016233766233766156,,0.0692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809534,,,,0.04417670682730934,0.02580645161290329,0.06334841628959276,,,,,0.07262569832402233,0.06060606060606055,,,0.0,-0.07042253521126762,,0.19354838709677424,,,,,,,,,,,,,,,,,,,,,
1964-08-31,,,,-0.05128205128205132,,,-0.06976744186046513,,-0.022364217252396124,,-0.08633093525179858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0304347826086957,,,,-0.05384615384615388,0.018867924528301883,-0.029787234042553234,,-0.022058823529411797,,,-0.02083333333333337,0.04761904761904767,,,0.0,-0.022727272727272707,,0.037837837837837895,,,,,,,,,,,,,,,,,,,,,
1964-09-30,,,,-0.10810810810810811,,,0.0,,0.08823529411764697,,0.1968503937007875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013452914798206317,,,,-0.004065040650406471,0.09876543209876543,0.06578947368421062,,0.022556390977443552,,,0.0478723404255319,0.0121212121212122,,,-0.12142857142857144,0.011627906976744207,,-0.05729166666666663,,,,,,,,,,,,,,,,,,,,,
1964-10-31,,,,0.06060606060606055,,,-0.03749999999999998,,0.018018018018018056,,-0.006578947368421018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040909090909091006,,,,-0.008163265306122436,-0.005617977528089901,0.002057613168724215,,-0.018382352941176516,,,0.045685279187817285,0.03592814371257491,,,0.0,0.019157088122605304,,0.07734806629834257,,,,,,,,,,,,,,,,,,,,,
1964-11-30,,,,-0.05714285714285716,,,0.025974025974025983,,0.005899705014749346,,-0.08609271523178808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05240174672489084,,,,-0.012345679012345734,-0.039548022598870025,0.05954825462012314,,0.03370786516853941,,,-0.08737864077669899,0.09248554913294793,,,0.0,-0.03759398496240607,,-0.02051282051282055,,,,,,,,,,,,,,,,,,,,,
1964-12-31,,,,-0.030303030303030276,,,-0.012658227848101222,,-0.0029325513196480912,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02304147465437789,,,,-0.01666666666666672,0.07647058823529407,-0.5232558139534884,,-0.02898550724637683,,,-0.04255319148936165,-0.015873015873015928,,,-0.1869918699186992,0.0,,-0.05235602094240843,,,,,,,,,,,,,,,,,,,,,
1965-01-31,,,,0.0,,,0.08333333333333326,,-0.44999999999999996,,0.08695652173913038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10849056603773577,,,,0.13135593220338992,0.30601092896174853,0.07317073170731714,,0.12686567164179108,,,0.14444444444444438,0.021505376344086002,,,0.06000000000000005,0.0234375,,0.14364640883977908,,,,,,,,,,,,,,,,,,,,,
1965-02-28,,,,0.1875,,,-0.017751479289940808,,0.1390374331550801,,0.06666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008510638297872353,,,,0.029962546816479474,-0.05020920502092052,0.04166666666666674,,0.0066225165562914245,,,0.06796116504854366,0.007894736842105177,,,-0.037735849056603765,0.09160305343511443,,0.024154589371980784,,,,,,,,,,,,,,,,,,,,,
1965-03-31,,,,0.368421052631579,,,-0.1325301204819277,,0.05164319248826299,,-0.043749999999999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00421940928270037,,,,-0.047272727272727244,0.19823788546255505,0.040000000000000036,,-0.052631578947368474,,,-0.040909090909090895,0.010443864229765065,,,0.17647058823529416,-0.0699300699300699,,-0.018867924528301883,,,,,,,,,,,,,,,,,,,,,
1965-04-30,,,,-0.23076923076923073,,,-0.01388888888888884,,-0.0401785714285714,,-0.05882352941176472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12288135593220328,,,,0.011450381679389388,0.007352941176470562,0.02447552447552437,,0.03472222222222232,,,0.03791469194312791,0.20930232558139528,,,0.0,0.015037593984962516,,-0.004807692307692291,,,,,,,,,,,,,,,,,,,,,
1965-05-31,,,,0.125,,,0.014084507042253502,,-0.027906976744186074,,0.03472222222222232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03396226415094339,,,,-0.018867924528301883,-0.029197080291970767,0.010238907849829282,,-0.006711409395973145,,,-0.0365296803652968,0.047008547008547064,,,-0.06666666666666665,0.007407407407407307,,0.024154589371980784,,,,,,,,,,,,,,,,,,,,,
1965-06-30,,,,-0.022222222222222254,,,-0.04166666666666663,,-0.08133971291866027,,-0.09395973154362414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03515625,,,,-0.04230769230769227,-0.10150375939849621,-0.07094594594594594,,-0.06418918918918914,,,-0.09004739336492895,-0.11428571428571432,,,-0.017857142857142905,-0.08823529411764708,,-0.07075471698113212,,,,,,,,,,,,,,,,,,,,,
1965-07-31,,,,0.045454545454545414,,,-0.02898550724637683,,-0.08333333333333337,,-0.059259259259259234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080971659919028,,,,0.004016064257028162,-0.01673640167364021,-0.050909090909090904,,-0.032490974729241895,,,0.0,0.09677419354838701,,,0.0,-0.0040322580645161255,,0.060913705583756306,,,,,,,,,,,,,,,,,,,,,
1965-08-31,,,,-0.10869565217391308,,,-0.007462686567164201,,-0.011363636363636354,,-0.06299212598425197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01632653061224487,,,,-0.008000000000000007,0.14893617021276606,0.08812260536398475,,0.052238805970149294,,,0.09375,0.021008403361344463,,,0.018181818181818077,0.036437246963562764,,0.0,,,,,,,,,,,,,,,,,,,,,
1965-09-30,,,,0.0,,,-0.06766917293233088,,-0.011494252873563204,,-0.04201680672268904,,,0.17391304347826098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016064257028112428,,,,0.06451612903225801,-0.06666666666666665,-0.014084507042253502,,-0.04255319148936165,,,0.00952380952380949,0.17695473251028804,,,0.008928571428571397,0.078125,,0.05741626794258381,,,,,,,,,,,,,,,,,,,,,
1965-10-31,,,,-0.07317073170731703,,,0.016129032258064502,,-0.15116279069767447,,-0.06140350877192979,,,-0.09722222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044897959183673564,,,,-0.030303030303030276,-0.003968253968253954,0.0,,-0.011111111111111072,,,0.08962264150943389,-0.027972027972028024,,,0.026548672566371723,0.15217391304347827,,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,
1965-11-30,,,,-0.02631578947368418,,,0.031746031746031855,,-0.0273972602739726,,-0.09345794392523366,,,0.02564102564102555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03125,,,,0.0078125,0.21912350597609564,0.021428571428571352,,-0.01872659176029967,,,-0.012987012987012991,0.0,,,-0.06896551724137934,-0.08805031446540879,,-0.02422145328719727,,,,,,,,,,,,,,,,,,,,,
1965-12-31,,,,0.027027027027026973,,,-0.03076923076923077,,0.08450704225352124,,0.05154639175257736,,,0.09000000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11290322580645151,,,,-0.007751937984496138,-0.07189542483660127,0.006993006993007089,,0.022900763358778553,,,-0.030701754385964897,-0.003597122302158251,,,-0.11111111111111116,-0.0482758620689655,,0.014184397163120588,,,-0.053763440860215006,,,,,,,,,,,,,,,,,,
1966-01-31,,,,1.5789473684210527,,,0.031746031746031855,,-0.012987012987012991,,,,,-0.022935779816513735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02898550724637672,,,,0.0078125,0.102112676056338,0.02083333333333326,,-0.03358208955223885,,,0.013574660633484115,-0.018050541516245522,,,0.16666666666666674,-0.021739130434782594,,0.04895104895104896,,,0.05681818181818188,,,,,,,,,,,,,,,,,,
1966-02-28,,,,0.24489795918367352,,,-0.01538461538461533,,-0.006578947368421018,,,,,-0.014084507042253502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06690140845070425,,,,-0.023255813953488413,0.006389776357827559,-0.05442176870748294,,-0.027027027027026973,,,-0.0357142857142857,0.0,,,0.0,-0.007407407407407418,,-0.09333333333333338,,,-0.08602150537634412,,,,,,,,,,,,,,,,,,
1966-03-31,,,,0.1721311475409837,,,-0.078125,,-0.07947019867549665,,,,,0.02857142857142847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03396226415094339,,,,-0.023809523809523836,-0.07936507936507942,-0.02877697841726623,,-0.0357142857142857,,,-0.00462962962962965,-0.03676470588235292,,,0.0714285714285714,0.0,,-0.022058823529411797,,,-0.07647058823529407,,,,,,,,,,,,,,,,,,
1966-04-30,,,,-0.11188811188811187,,,-0.03389830508474578,,0.014388489208633004,,,,,0.21296296296296302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1171875,,,,-0.008130081300813052,0.07586206896551717,-0.029629629629629672,,-0.002057613168724326,,,0.0046511627906977715,-0.04580152671755722,,,0.0,-0.02985074626865669,,0.05263157894736836,,,0.07006369426751591,,,,,,,,,,,,,,,,,,
1966-05-31,,,,-0.16535433070866146,,,-0.052631578947368474,,-0.099290780141844,,,,,-0.15267175572519087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09790209790209792,,,,-0.02868852459016391,-0.15384615384615385,-0.04580152671755722,,-0.02268041237113405,,,-0.05092592592592593,-0.008000000000000007,,,-0.06666666666666665,-0.01538461538461533,,-0.046428571428571375,,,-0.059523809523809534,,,,,,,,,,,,,,,,,,
1966-06-30,,,,0.0,,,-0.01851851851851849,,0.007874015748031482,,,,,-0.09909909909909909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07751937984496116,,,,-0.021097046413502074,0.04166666666666674,-0.0040000000000000036,,0.029535864978903037,,,0.06341463414634152,-0.0786290322580645,,,,-0.046875,,0.01872659176029967,,,-0.03164556962025311,,,,,,,,,,,,,,,,,,
1966-07-31,,,,0.0660377358490567,,,0.018867924528301883,,0.0,,,,,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03597122302158273,,,,0.0,-0.050909090909090904,-0.08032128514056225,,-0.10245901639344257,,,-0.004587155963302725,-0.01969365426695846,,,,-0.008196721311475419,,-0.007352941176470562,,,-0.019607843137254943,,,,,,,,,,,,,,,,,,
1966-08-31,,,,-0.15929203539823011,,,-0.09259259259259256,,-0.09375,,,,,-0.18811881188118806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03358208955223885,,,,-0.03448275862068961,-0.14559386973180077,-0.048034934497816595,,-0.05022831050228316,,,-0.08294930875576034,-0.044642857142857095,,,-0.1454545454545455,-0.14876033057851235,,-0.059259259259259234,,,-0.1466666666666666,,,,,,,,,,,,,,,,,,
1966-09-30,,,,0.0736842105263158,,,0.010204081632652962,,-0.0431034482758621,,,,,-0.07317073170731703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007722007722007707,,,,-0.0267857142857143,-0.026905829596412523,-0.03669724770642202,,-0.08173076923076927,,,0.0201005025125629,-0.1869158878504673,,,-0.021276595744680882,0.08737864077669899,,-0.015748031496062964,,,0.046875,,,,,,,,,,,,,,,,,,
1966-10-31,,,,0.03921568627450989,,,-0.0505050505050505,,-0.009009009009009028,,,,,-0.03289473684210531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05747126436781613,,,,0.04587155963302747,0.06912442396313367,0.11428571428571432,,0.0732984293193717,,,0.11822660098522175,0.0,,,-0.09782608695652173,-0.1517857142857143,,0.04400000000000004,,,-0.05970149253731338,,,,,,,,,,,,,,,,,,
1966-11-30,,,,0.12264150943396235,,,0.0,,-0.045454545454545414,,,,,0.04761904761904767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08695652173913038,,,,0.06578947368421062,0.0862068965517242,0.05982905982905984,,0.04390243902439028,,,0.37885462555066085,0.011494252873563315,,,-0.06024096385542166,0.08947368421052637,,0.04980842911877392,,,-0.06349206349206349,,,,,,,,,,,,,,,,,,
1966-12-31,,,,0.04201680672268915,,,0.1063829787234043,,-0.03809523809523807,,,,,-0.09740259740259738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06000000000000005,,,,-0.04526748971193417,0.011904761904761862,-0.008064516129032251,,-0.009345794392523366,,,0.07987220447284349,-0.011363636363636354,,,-0.02564102564102566,-0.08212560386473433,,0.08394160583941601,,,-0.03389830508474578,,,,,,,,,,,,,,,,,,
1967-01-31,,,,-0.17741935483870963,,,0.06730769230769229,,0.15841584158415833,,,,,0.28057553956834536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07547169811320753,,,,0.06896551724137923,0.1607843137254903,0.10162601626016254,,0.10849056603773577,,,,0.011494252873563315,,,0.07894736842105265,0.20526315789473681,,0.09090909090909083,,,0.04385964912280693,,,,,,,,,,,,,,,,,,
1967-02-28,,,,0.019607843137254832,,,-0.027027027027026973,,-0.05128205128205132,,,,,0.04494382022471921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0292397660818714,,,,0.0040322580645162365,0.21621621621621623,0.009225092250922495,,0.02127659574468077,,,,0.10511363636363646,,,0.0,-0.004366812227074246,,0.08024691358024683,,,0.05882352941176472,,,,,,,,,,,,,,,,,,
1967-03-31,,,,0.08653846153846145,,,0.0,,0.03603603603603611,,,,,0.15591397849462374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030120481927710774,,,,0.16465863453815266,0.3222222222222222,0.06032906764168189,,0.012499999999999956,,,,0.2236503856041132,,,0.024390243902439046,0.16666666666666674,,0.0685714285714285,,,0.04761904761904767,,,,,,,,,,,,,,,,,,
1967-04-30,,,,0.11504424778761058,,,0.0185185185185186,,-0.034782608695652195,,,,,0.018604651162790642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555558,,,,-0.03448275862068961,0.09663865546218497,0.0034482758620688614,,0.09053497942386834,,,,-0.008403361344537785,,,0.0714285714285714,-0.07518796992481203,,0.10427807486631013,,,-0.06060606060606055,,,,,,,,,,,,,,,,,,
1967-05-31,,,,0.13492063492063489,,,0.05454545454545445,,-0.027027027027026973,,,,,-0.06849315068493156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030470914127423865,,,,0.014285714285714235,-0.16283524904214564,-0.02405498281786944,,-0.08679245283018866,,,,-0.06991525423728817,,,0.0,-0.06504065040650409,,-0.016949152542372836,,,-0.048387096774193505,,,,,,,,,,,,,,,,,,
