datadate,2788A,3157B,3ALES.,3BACDA,3BBTCE,3BETM,3BOBR,3BRAUE,3CGMI,3CGMI.,3FBRWY,3JCCHA,3JCHC,3JNBU,3LUNG,3MBRWQ,3NHEI,3STTCE,7261B,9138B,ABEV,ABV,ACES.,ACEXF,ACHLF,ADW.A,ADW.B,ADWPF,AED.1,AED.4,AGY,ALE.1,ALV.3,ARHN,ASBRY,ASCA.1,ASCD,AURI,AZR.1,BALY,BBDA,BBRLZ,BEAM.2,BEER.1,BERW,BF.A,BF.B,BGLV,BHWK,BIBLF,BIR.U,BLEG,BLY4,BMTN,BORNY,BQ.1,BR.,BRBMF,BREW,BTI,BUD,BUD.2,BVYH,BWLK,BYD,BYK.,CABGY,CAW.2,CBO.2,CBRAF,CBYDF,CCGGY,CCRIQ,CCU,CDR.1,CDRO,CGAM,CHCX,CHDN,CHLN.1,CHUC,CIG.2,CIGR,CJN,CKB.2,CMAG,CMG.2,CNTY,CPHC,CRBBF,CRLL.,CSW.A,CSW.B,CWD.1,CWGL,CZR,CZR.2,CZR.3,DBW,DDE,DDMXU,DEO,DEQ.,DEQSF,DHCC,DIO.1,DJTC,DKNG,DKTS,DNBD,DPS.1,DRE.,DWS.,DWWEF,EAST,EBET,ECGR,ELRA,ELSO,EPIE,EVGEF,EVVTY,FALB.1,FBRWY,FCNE,FGA.Z,FLL,FMBV,FOS.1,FRBW,GATI.,GAZU,GBBB.1,GBHDQ,GC.,GCAM,GCGMF,GCI.Z,GDEN,GDS.B,GEMX,GGCC,GGE.1,GGGRF,GHB,GLH,GMALY,GMBL,GMVHY,GND,GNOG,GPLA.1,GPMCY,GPRM,GTKYY,GVDBF,GVDNY,GWIN,GXYEY,HBIS,HBL,HEINY,HET.,HKBV,HKHHY,HOPR,HVY,HWD.1,HWR.,IBCO,ICNB,ICNB.1,ICY.1,IGMM,IGT,IGT.1,IMBBY,IMT.3,INGGF,INQB,IONKF,ISLE.1,ITGB,ITOO,ITX.,JACQ.1,JAPAY,KGLJ,KNBA,KNBWY,KTCIY,KZL,LADB10,LINUF,LL.1,LO,LONE..,LUCK,LUCK..,LUK.,LVS,LWSL,MALT,MBG.2,MCHVY,MCRI,MEIS.1,MENB,MFO.1,MGM,MGN.,MGPI,MIR.1,MLCO,MMNT,MNTG,MO,MOL.A,MOL.B,MOND.,MPP.1,MRSIE,MSC,MXGBF,NAPA,NMO.,NTGL,NWMD,NYNY,OLYB,OSRI,PABT,PCHW,PDYPY,PENN,PEP,PGMC,PLAY.,PM,PMID,PNK,PRMA,PRNDY,PTBC,PURW,PWRH,PYGMF,QULMY,RAI,RAIN.,RANKY,RCMW,REMYY,RG.2,RHC.2,RHPS,ROBK,ROC.Z,ROX,RRR,RSAU,RSI,RUM.3,RVHLQ,RVLCF,RVLY.,RVWD,SABM1,SAH.1,SAM,SBEV,SBMRF.,SBO..,SCHYY,SDSL,SFR.1,SGIH,SH.1,SLHN,SLOT.1,SLZ.,SNDS.1,SNMX,SNWR,SODA.1,SRTKY,STBFY,STJC,STN.1,STZ,STZ.B,SWCC,SWMAY.1,SWR.1,SWTP.1,SYZG,TAP,TAP.A,TAP.Z,TAP.Z.,TBTC,TFF,TFF.,TFR.U,THRSF,THST,TNA.,TPB,TPCA,TPGH,TPGH.U,TPGH.WS,TPX.A,TPX.B,TRKB,TRMPQ,TSG,TSGI.,TSIXQ,TSRYY,TWOC,TYLR,UBE.,UBET,UCB.,UFBV,UST.1,UWN,VAEV.2,VCOYY,VDKA.,VGM.,VINE,VINT,VMPT,VN.,VODK,VWE,WBEV,WBR.,WDKA,WFSN.1,WIKD,WIMHY,WNWN,WVVI,WYNMY,WYNN
1980-02-29,-0.047771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090899999999999,-0.06903,,,,-0.114303,,,,,,-0.094595,,,,,,,0.090419,,0.0046700000000000005,,,,0.038077,,-0.109489,0.058823999999999994,,,,,,,,,,,,,,,-0.058823999999999994,0.06349199999999999,,,,,,,,,0.037037,,,,,,,,,,,,,,,,,,,,,,,,,-0.011236,,,,0.011327,,,,,,,,0.034483,,,,,,,,,-0.000889,,,-0.07722000000000001,,0.0028710000000000003,,,,,,,,,,,,,,,,-0.141129,,,,,,,,0.003731,,,,,,,,,0.044398999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18674700000000002,,,,-0.036101999999999995,,,,,,,,,,,,,0.130973,,0.203922,,,,-0.137755,,,,,0.161702,,,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056604,,,0.027778,,,,,0.029851000000000003,,,,,,,,,,-0.25,,,,,,0.039216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092342,,,,,,,,,,,,,,,,,,,,,
1980-03-31,-0.034014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16666699999999998,-0.020492,,,,-0.037162,,,,,,-0.253731,,,,,,,-0.088889,,-0.107143,,,,0.06542099999999999,,-0.196721,-0.263889,,,,,,,,,,,,,,,-0.25,-0.31083,,,,,,,,,-0.16031700000000002,,,,,,,,,,,,,,,,,,,,,,,,,-0.227273,,,,-0.355556,,,,,,,,-0.35,,,,,,,,,-0.283583,,,-0.179916,,-0.11057700000000001,,,,,,,,,,,,,,,,-0.054836,,,,,,,,-0.158344,,,,,,,,,-0.096541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22842600000000002,,,,0.041948,,,,,,,,,,,,,-0.174603,,-0.098361,,,,0.108165,,,,,-0.185185,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,,-0.29729700000000003,,,,,-0.231884,,,,,,,,,,-0.09523799999999999,,,,,,-0.141509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-0.32352899999999996,,,,,,,,,,,,,,,,,,,,
1980-04-30,0.18661999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.098326,,,,-0.010526,,,,,,0.06,,,,,,,0.0,,0.154286,,,,-0.026316000000000003,,0.295918,0.16981100000000002,,,,,,,,,,,,,,,0.25,0.130435,,,,,,,,,0.11538500000000002,,,,,,,,,,,,,,,,,,,,,,,,,0.176471,,,,-0.034483,,,,,,,,,,,,,,,,,-0.005208000000000001,,,0.270408,,-0.048649,,,,,,,,,,,,,,,,0.10101,,,,,,,,0.012835000000000001,,,,,,,,,-0.036000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22368400000000002,,,,0.10545500000000001,,,,,,,,,,,,,0.0,,-0.147273,,,,0.010811,,,,,0.18181799999999998,,,-0.131579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120968,,,0.23076899999999997,,,,,0.056604,,,,,,,,,,,,,,,,0.010989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333399999999999,-0.086957,,,,,,,,,,,,,,,,,,,,
1980-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097561,0.145905,,,,0.109929,,,,,,-0.037736,,,,,,,0.074341,,0.039208,,,,-0.015495000000000002,,-0.06299199999999999,-0.064516,,,,,,,,,,,,,,,-0.111111,0.09615399999999999,,,,,,,,,0.08620699999999999,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,,,,0.214286,,,,,,,,-0.148148,,,,,,,,,0.197696,,,0.012048000000000001,,0.207954,,,,,,,,,,,,,,,,0.09632999999999999,,,,,,,,0.189566,,,,,,,,,0.074096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043011,,,,0.0,,,,,,,,,,,,,0.017308,,0.053763,,,,0.096257,,,,,0.05,,,0.121212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021583,,,0.03125,,,,,0.142857,,,,,,,,,,-0.11538500000000002,,,,,,0.152174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028988,-0.09523799999999999,,,,,,,,,,,,,,,,,,,,
1980-06-30,-0.010909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10810800000000001,0.067797,,,,0.082173,,,,,,0.078431,,,,,,,0.11627900000000001,,0.048076999999999995,,,,0.018519,,0.15126099999999998,0.103448,,,,,,,,,,,,,,,0.1,0.111326,,,,,,,,,0.038095,,,,,,,,,,,,,,,,,,,,,,,,,0.153846,,,,0.0,,,,,,,,-0.021739,,,,,,,,,0.048459,,,0.154762,,0.07109,,,,,,,,,,,,,,,,0.030628000000000002,,,,,,,,-0.036082,,,,,,,,,0.172738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22164899999999998,,,,0.069737,,,,,,,,,,,,,0.13461499999999998,,-0.030612,,,,-0.045854,,,,,0.148148,,,-0.162162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088235,,,0.030303,,,,,-0.015625,,,,,,,,,,-0.043476999999999995,,,,,,0.009434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.10526300000000001,,,,,,,,,,,,,,,,,,,,
1980-07-31,0.007352999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073171,0.042857000000000006,,,,0.077381,,,,,,0.0,,,,,,,0.10416700000000001,,0.123853,,,,,,0.0,0.0625,,,,,,,,,,,,,,,0.09090899999999999,0.031745999999999996,,,,,,,,,0.255814,,,,,,,,,,,,,,,,,,,,,,,,,0.055556,,,,-0.117647,,,,,,,,0.06666699999999999,,,,,,,,,0.159664,,,-0.006873000000000001,,0.097345,,,,,,,,,,,,,,,,0.07818900000000001,,,,,,,,0.026737999999999998,,,,,,,,,-0.088471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054852,,,,0.130435,,,,,,,,,,,,,-0.008475,,0.09473699999999999,,,,0.12435299999999999,,,,,-0.016129,,,0.193548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10958899999999999,,,0.117647,,,,,-0.015872999999999998,,,,,,,,,,0.272726,,,,,,0.19813099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124031,0.19047699999999998,,,,,,,,,,,,,,,,,,,,
1980-08-31,0.001825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090899999999999,0.0018260000000000001,,,,0.106961,,,,,,,,,,,,,-0.037736,,-0.090122,,,,-0.070526,,-0.058394,0.264706,,,,,,,,,,,,,,,-0.08333299999999999,0.266855,,,,,,,,,0.024691,,,,,,,,,,,,,,,,,,,,,,,,,-0.052632000000000005,,,,0.0,,,,,,,,-0.145833,,,,,,,,,0.057973,,,-0.117647,,0.02258,,,,,,,,,,,,,,,,-0.049618,,,,,,,,0.079604,,,,,,,,,0.032525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052000000000000005,,,,-0.030219999999999997,,,,,,,,,,,,,0.023932000000000002,,-0.011538,,,,-0.018432999999999998,,,,,0.09180300000000001,,,0.027027000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024691,,,0.078947,,,,,0.129032,,,,,,,,,,-0.071428,,,,,,0.10236200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017793,0.24,,,,,,,,,,,,,,,,,,,,
1980-09-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158333,0.001548,,,,0.060301999999999994,,,,,,-0.246753,,,,,,,0.098039,,0.018099,,,,0.0,,-0.054264,-0.081395,,,,,,,,,,,,,,,-0.09090899999999999,-0.097561,,,,,,,,,0.090361,,,,,,,,,,,,,,,,,,,,,,,,,0.055556,,,,0.033333,,,,,,,,-0.121951,,,,,,,,,-0.17241399999999998,,,-0.098039,,0.07539699999999999,,,,,,,,,,,,,,,,-0.030843,,,,,,,,0.063415,,,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054853,,,,-0.03626,,,,,,,,,,,,,-0.101695,,0.029411999999999997,,,,-0.020658,,,,,0.0,,,-0.026316000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075904,,,-0.170732,,,,,-0.08571400000000001,,,,,,,,,,0.0,,,,,,0.06428600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044673,0.193548,,,,,,,,,,,,,,,,,,,,
1980-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10526300000000001,-0.017929,,,,-0.061612,,,,,,-0.137931,,,,,,,-0.035714,,0.018489,,,,0.12857100000000002,,-0.032787000000000004,0.037975,,,,,,,,,,,,,,,-0.025,-0.12162200000000001,,,,,,,,,0.10614499999999999,,,,,,,,,,,,,,,,,,,,,,,,,0.010526,,,,-0.032258,,,,,,,,0.08333299999999999,,,,,,,,,-0.079167,,,-0.091304,,0.0738,,,,,,,,,,,,,,,,-0.042017,,,,,,,,0.009174,,,,,,,,,-0.096541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111607,,,,0.011869000000000001,,,,,,,,,,,,,-0.018868,,-0.028571,,,,-0.014563,,,,,0.136364,,,0.054054000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033113000000000004,,,-0.088235,,,,,-0.03125,,,,,,,,,,-0.019231,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10071899999999999,-0.10810800000000001,,,,,,,,,,,,,,,,,,,,
1980-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058823999999999994,-0.017657,,,,0.151515,,,,,,-0.08,,,,,,,-0.11730399999999999,,-0.08370100000000001,,,,-0.029872999999999997,,-0.076271,-0.073171,,,,,,,,,,,,,,,-0.10256399999999999,0.061538,,,,,,,,,-0.027778,,,,,,,,,,,,,,,,,,,,,,,,,-0.11458299999999999,,,,0.0,,,,,,,,-0.23076899999999997,,,,,,,,,0.006757999999999999,,,0.028708,,-0.043849,,,,,,,,,,,,,,,,-0.013158000000000001,,,,,,,,0.019175,,,,,,,,,0.10685700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035176,,,,-0.038123,,,,,,,,,,,,,0.017308,,0.321569,,,,-0.004926,,,,,-0.081666,,,-0.20512799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044871999999999995,,,0.032258,,,,,0.193548,,,,,,,,,,-0.078432,,,,,,0.06711400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411999999999997,0.09090899999999999,,,,,,,,,,,,,,,,,,,,
1980-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046875,0.013071999999999999,,,,-0.02693,,,,,,0.032609,,,,,,,-0.043478,,0.067308,,,,-0.09210499999999999,,0.082569,0.078947,,,,,,,,,,,,,,,-0.028571,-0.169055,,,,,,,,,-0.033766,,,,,,,,,,,,,,,,,,,,,,,,,-0.105882,,,,-0.133333,,,,,,,,-0.266667,,,,,,,,,-0.028301,,,-0.055814,,-0.032609,,,,,,,,,,,,,,,,0.025067,,,,,,,,-0.072072,,,,,,,,,-0.064533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666999999999996,,,,0.064634,,,,,,,,,,,,,0.009615,,-0.11194000000000001,,,,0.09208,,,,,-0.137615,,,0.290323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07785199999999999,,,,,,,,-0.10810800000000001,,,,,,,,,,-0.063829,,,,,,-0.207547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002666,-0.111111,,,,,,,,,,,,,,,,,,,,
1981-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04918,-0.017097,,,,-0.00907,,,,,,-0.178947,,,,,,,0.136364,,0.18018,,,,0.188406,,-0.19491499999999998,,,,,,,,,,,,,,,,-0.147059,-0.017544,,,,,,,,,-0.08152200000000001,,,,,,,,,,,,,,,,,,,,,,,,,-0.052632000000000005,,,,0.076923,,,,,,,,-0.09090899999999999,,,,,,,,,-0.12136,,,-0.083744,,-0.071161,,,,,,,,,,,,,,,,-0.004405,,,,,,,,-0.106796,,,,,,,,,0.103753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,0.011560999999999998,,,,,,,,,,,,,-0.009524,,-0.008403,,,,0.114679,,,,,0.031915,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407,,,0.0,,,,,0.212121,,,,,,,,,,0.045453,,,,,,-0.022222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006451,-0.09375,,,,,,,,,,,,,,,,,,,,
1981-02-28,,,,0.078571,,,,,,,,,,,,,,,0.078571,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.051926,,,,0.089245,,,,,,0.051281999999999994,,,,,,,0.0,,0.061679000000000005,,,,0.036585,,0.042105,0.015872999999999998,,,,,,,,,,0.023809999999999998,,,,,0.068966,-0.017857,,,,,,,,,0.139053,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,-0.107143,,,,,,,,-0.15,,,,,,,,,0.18231999999999998,,,0.08064500000000001,,-0.001613,,,,,,,,,,,,,,,,0.057522000000000004,,,,,,,,-0.009796000000000001,,,,,,,,,-0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13131299999999999,,,,0.097143,,,,,,,,,,,,,-0.011538,,0.057627,,,,0.069959,,,,,0.185566,,,-0.111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022059000000000002,,,0.2,,,,,0.0125,,,,,,,,,,0.021739,,,,,,-0.07377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028206000000000002,-0.275862,,,,,,,,,,,,,,,,,,,,
1981-03-31,,,,0.044444,,,,,,,,,,,,,,,0.022222,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.06890500000000001,,,,0.072941,,,,,,0.0,,,,,,,-0.04,,0.007247,,,,0.192771,,-0.010101,0.109375,,,,,,,,,,0.017442,,,,,0.0,0.042443999999999996,,,,,,,,,0.003636,,,,,,,,,,,,,,,,,,,,,,,,,0.209877,,,,0.04,,,,,,,,-0.294118,,,,,,,,,0.014151,,,0.258706,,0.16666699999999998,,,,,,,,,,,,,,,,0.149121,,,,,,,,-0.011111,,,,,,,,,-0.103201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17857199999999998,,,,0.075521,,,,,,,,,,,,,0.108911,,0.217742,,,,0.029230999999999997,,,,,0.297392,,,-0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033083,,,0.037037,,,,,0.135802,,,,,,,,,,0.106384,,,,,,0.053097000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018987,0.047618999999999995,,,,,,,,,,,,,,,,,,,,
1981-04-30,,,,-0.021277,,,,,,,,,,,,,,,0.086957,,,,,,,,,,,,,,,,,,,,,,,0.0,0.080992,,,,-0.037402000000000005,,,,,,0.182927,,,,,,,0.020833,,0.053957,,,,0.09090899999999999,,0.0,0.070423,,,,,,,,,,-0.028571,,,,,0.0,-0.017544,,,,,,,,,0.12565400000000002,,,,,,,,,,,,,,,,,,,,,,,,,-0.040816,,,,0.0,,,,,,,,0.0,,,,,,,,,-0.11628,,,-0.10671900000000001,,0.097561,,,,,,,,,,,,,,,,-0.06273100000000001,,,,,,,,-0.02809,,,,,,,,,0.076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056818999999999995,,,,-0.007335,,,,,,,,,,,,,0.026785999999999997,,-0.11390700000000001,,,,-0.0037730000000000003,,,,,-0.067567,,,-0.064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09629599999999999,,,0.035714,,,,,-0.108696,,,,,,,,,,-0.019231,,,,,,-0.067227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009677,-0.272727,,,,,,,,,,,,,,,,,,,,
1981-05-31,,,,0.158696,,,,,,,,,,,,,,,0.066,,,,,,,,,,,,,,,,,,,,,,,0.0625,-0.022936,,,,0.012270000000000001,,,,,,-0.07216499999999999,,,,,,,0.163265,,0.034676,,,,0.0,,-0.040816,0.032895,,,,,,,,,,0.023529,,,,,0.0,-0.017857,,,,,,,,,0.10697699999999999,,,,,,,,,,,,,,,,,,,,,,,,,-0.14893599999999999,,,,0.038462,,,,,,,,0.25,,,,,,,,,0.010526,,,-0.066372,,0.09180999999999999,,,,,,,,,,,,,,,,0.082677,,,,,,,,0.128305,,,,,,,,,-0.071429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060242000000000004,,,,0.02463,,,,,,,,,,,,,-0.01913,,-0.015038000000000001,,,,0.060606,,,,,-0.057971,,,0.068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02027,,,0.0,,,,,-0.024390000000000002,,,,,,,,,,-0.039215,,,,,,-0.027027000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012779,0.125,,,,,,,,,,,,,,,,,,,,
1981-06-30,,,,0.0,,,,,,,,,,,,,,,-0.018868,,,,,,,,,,,,,,,,,,,,,,,-0.176471,0.079872,,,,0.018263,,,,,,-0.144444,,,,,,,0.028365,,0.003322,,,,-0.066038,,-0.170213,0.012739,,,,,,,,,,0.0,,,,,-0.048387,-0.048509000000000004,,,,,,,,,-0.053781999999999996,,,,,,,,,,,,,,,,,,,,,,,,,-0.0875,,,,-0.111111,,,,,,,,0.0,,,,,,,,,0.0,,,-0.15165900000000002,,0.078948,,,,,,,,,,,,,,,,-0.052218,,,,,,,,0.19171,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09090999999999999,,,,-0.033654,,,,,,,,,,,,,0.0,,-0.030534,,,,0.021143000000000002,,,,,-0.113847,,,0.032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049006999999999995,,,,,,,,0.0375,,,,,,,,,,0.0,,,,,,0.018519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125552,-0.16666699999999998,,,,,,,,,,,,,,,,,,,,
1981-07-31,,,,-0.037736,,,,,,,,,,,,,,,-0.019231,,,,,,,,,,,,,,,,,,,,,,,0.071429,-0.035503,,,,-0.045908,,,,,,-0.16883099999999998,,,,,,,-0.035714,,-0.029801,,,,-0.070707,,-0.10256399999999999,0.012579,,,,,,,,,,0.034483,,,,,0.0,-0.11538500000000002,,,,,,,,,-0.11210800000000001,,,,,,,,,,,,,,,,,,,,,,,,,-0.150685,,,,0.0,,,,,,,,-0.06666699999999999,,,,,,,,,-0.021052,,,-0.094972,,-0.048780000000000004,,,,,,,,,,,,,,,,-0.050584,,,,,,,,-0.06087,,,,,,,,,-0.23076899999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14166600000000001,,,,0.0,,,,,,,,,,,,,0.027027000000000002,,0.07873999999999999,,,,-0.028268,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076923,,,,,,,,,,,,,,,,,,0.020408,,,,,,-0.016364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028409,0.06666699999999999,,,,,,,,,,,,,,,,,,,,
1981-08-31,,,,-0.019608,,,,,,,,,,,,,,,-0.039216,,,,,,,,,,,,,,,,,,,,,,,-0.06666699999999999,-0.06595100000000001,,,,-0.039666,,,,,,-0.234375,,,,,,,0.092593,,-0.054061000000000005,,,,-0.043478,,-0.12857100000000002,-0.0,,,,,,,,,,0.0,,,,,-0.271186,-0.090609,,,,,,,,,0.030303,,,,,,,,,,,,,,,,,,,,,,,,,0.016129,,,,-0.16666699999999998,,,,,,,,0.0,,,,,,,,,-0.16128900000000002,,,-0.172839,,-0.041538000000000005,,,,,,,,,,,,,,,,-0.118852,,,,,,,,-0.137981,,,,,,,,,0.049599000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067961,,,,-0.080402,,,,,,,,,,,,,-0.045614,,-0.17664200000000002,,,,-0.04,,,,,-0.042105,,,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08928599999999999,,,,,,,,0.044248,,,,,,,,,,-0.12,,,,,,-0.06542099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072376,-0.1875,,,,,,,,,,,,,,,,,,,,
1981-09-30,,,,-0.054000000000000006,,,,,,,,,,,,,,,-0.07551000000000001,,,,,,,,,,,,,,,,,,,,,,,0.17857099999999998,0.030201,,,,-0.035087,,,,,,-0.163265,,,,,,,-0.101695,,0.065455,,,,0.0,,-0.081967,-0.16981100000000002,,,,,,,,,,0.022222,,,,,-0.18604700000000002,-0.195122,,,,,,,,,-0.032353,,,,,,,,,,,,,,,,,,,,,,,,,-0.269841,,,,0.0,,,,,,,,-0.536,,,,,,,,,-0.123377,,,-0.17164200000000002,,-0.03139,,,,,,,,,,,,,,,,0.054139999999999994,,,,,,,,-0.19565200000000002,,,,,,,,,-0.048628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151042,,,,0.040984,,,,,,,,,,,,,-0.037383,,-0.017857,,,,-0.019243,,,,,0.092593,,,-0.071428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15628399999999998,,,,,,,,-0.042373,,,,,,,,,,-0.022728,,,,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018127,-0.269538,,,,,,,,,,,,,,,,,,,,
1981-10-31,,,,-0.085106,,,,,,,,,,,,,,,-0.044444,,,,,,,,,,,,,,,,,,,,,,,-0.06666699999999999,0.004886,,,,0.10909100000000001,,,,,,0.048780000000000004,,,,,,,-0.075472,,0.177474,,,,0.209302,,0.285714,0.17424199999999998,,,,,,,,,,0.01087,,,,,0.142857,0.0,,,,,,,,,0.005128000000000001,,,,,,,,,,,,,,,,,,,,,,,,,0.043478,,,,-0.1252,,,,,,,,-0.076355,,,,,,,,,0.259256,,,0.234234,,0.037037,,,,,,,,,,,,,,,,0.139013,,,,,,,,-0.033784,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141105,,,,0.103448,,,,,,,,,,,,,-0.029126,,-0.027273000000000002,,,,0.171876,,,,,-0.033899,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075658,,,,,,,,-0.141593,,,,,,,,,,0.093022,,,,,,-0.022727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064615,-0.15753999999999999,,,,,,,,,,,,,,,,,,,,
1981-11-30,,,,0.006977,,,,,,,,,,,,,,,0.006977,,,,,,,,,,,,,,,,,,,,,,,0.142857,0.02649,,,,0.081967,,,,,,-0.023256000000000002,,,,,,,0.115624,,-0.021564999999999997,,,,-0.028845999999999997,,0.111111,-0.03871,,,,,,,,,,0.010752999999999999,,,,,-0.125,0.242424,,,,,,,,,0.010204,,,,,,,,,,,,,,,,,,,,,,,,,-0.10416700000000001,,,,-0.057156000000000005,,,,,,,,-0.084,,,,,,,,,-0.035744,,,0.182482,,-0.036071,,,,,,,,,,,,,,,,0.137795,,,,,,,,0.16953800000000002,,,,,,,0.292929,,0.158383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016129,,,,0.007212,,,,,,,,,,,,,-0.102,,0.128972,,,,0.023333,,,,,-0.017544,,,-0.038460999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027523,,,,,,,,-0.07216499999999999,,,,,,,,,,,,,,,,0.081395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16994199999999998,0.31199899999999997,,,,,,,,,,,,,,,,,,,,
