Date,Num_Active_Stocks,BEAM,BEER,PFB,ABW,GBL,RUP,CNB,CKB,FAL,FALB,DRE,NBW,GENBB,RG,RGLD,SLZ,SFR,KNBWY,GRRR,LONE,GHB,ABUD,BUD,ACCOB,RKY,TAP,PABT,OLYB,PTBC,HAN,BAS,SXC,CU,CCU,THT,HOOK,BREW,SAM,CFN,IBCO,BRH,ABV,ABEV,AED,MLB,LQU,ROX,CREG,BORN,FO,MWGP,MGPI,AFTI,DR,CUE,BACA,BBRL,ADC,SH,DCS,VO,HIR,CHLN,CGAS,BJD,BFD,BF,CDL,DIL,GDS,SBR,HBL,TFZ,TFI,HTC,JACQ,BBR,CNWN,CDG,CDB,STZ,RAIN,TBVT,TYLR,THTR,DEO,RUM,VCO,ADSO,NDC,GWT,CEDC,PTT,Portfolio_Returns,Portfolio_Proportion
1962-08-31,19,,,0.005012531328320807,,0.005263157894736846,0.0002482621648460803,0.003095975232198143,,-0.0004048582995951402,,0.006159014557670766,-0.0007974481658692177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005289605924358658,,,,0.00035561877667141044,-0.0013670539986329463,0.00033101621979476984,,0.005509641873278234,,,0.001742767514813521,-0.052256710151446985,,0.00042789901583226007,-0.0017780938833570404,0.0012335526315789473,-0.002162941600576787,0.001853224610822829,,,,,,,,,,,,,,,,,,,,,,-0.028063404871349364,0.05263157894736842
1962-09-30,19,,,-0.002288329519450799,,-0.009569377990430618,-0.0024709661477637763,-0.0029239766081871356,,-0.0036719706242350067,,-0.008020050125313283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004007480630510286,,,,0.0,-0.0024561403508771913,-0.002631578947368423,,-0.0030187688673054196,,,-0.005229419703103913,7.442105263157894,,-0.0003183361629881181,0.00036805299963195204,0.0014061872237846576,-0.0007518796992481176,-0.005728607232366631,,,,,,,,,,,,,,,,,,,,,,7.390792620772162,0.05263157894736842
1962-10-31,19,,,-0.007177033492822966,,-0.023391812865497075,-0.004148301788955147,0.003095975232198143,,-0.002192982456140349,,-0.0005913660555884107,0.0016194331983805609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017351069982648926,,,,-0.005475097138820205,-0.0033124769966875215,0.001558171745152352,,-0.0013923698134224477,,,-0.002809514890428922,-0.04967474866942637,,-0.0011743354329027428,0.003289473684210526,0.0005869692819409078,0.0,-0.0024106066693451167,,,,,,,,,,,,,,,,,,,,,,-0.09533573012641967,0.05263157894736842
1962-11-30,17,,,,,,0.0012582573136206403,0.004084967320261436,,0.00485933503836317,,0.0006684491978609685,-0.0017559262510974524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006350267379679142,,,,0.011015642211940957,0.012730465320456545,0.006953580154106376,,0.005594629156010226,,,0.011278195488721802,-0.03529411764705882,,0.0008542836221625549,0.001922337562475977,0.003460207612456748,0.0008525149190110865,0.009411764705882349,,,,,,,,,,,,,,,,,,,,,,0.044244853104853696,0.058823529411764705
1962-12-31,18,,,,0.0,,0.0008726003490401435,0.002164502164502159,,-0.0015618027666220446,,0.0006242197253433224,0.0008547008547008517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00028490028490028385,,,,-0.002278303540133191,-0.004771642808452621,0.0006349206349206301,,0.004824924179762892,,,-0.002103049421661408,2.4166666666666665,,0.0002272210861167862,-0.0035161744022503515,-0.005015432098765433,-0.001984126984126983,-0.004214559386973182,,,,,,,,,,,,,,,,,,,,,,2.401139763967168,0.05555555555555555
1963-01-31,18,,,,0.011111111111111108,,0.002290950744558996,-0.000694444444444442,,0.0059687786960514275,,0.006172839506172842,-0.000841750841750841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003150057273768615,,,,0.007127192982456145,0.007084265473527214,0.0021971123666038902,,0.00012683916793506295,,,0.0041894353369763175,0.006554307116104866,,0.002376103190767136,-0.002252252252252254,0.011450381679389313,0.0,0.008706467661691536,,,,,,,,,,,,,,,,,,,,,,0.07471739476866693,0.05555555555555555
1963-02-28,18,,,,-0.0023148148148148125,,0.004950495049504955,-0.001406469760900142,,0.0018656716417910408,,-0.001111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035230352303523005,,,,-0.0011337868480725635,-0.004629629629629631,-0.0009057971014492732,,-0.003669956972918251,,,-0.005420054200542004,0.000837520938023448,,-0.00043402777777777775,0.0027386541471048475,-0.00210970464135021,0.0012345679012345635,-0.0017921146953405,,,,,,,,,,,,,,,,,,,,,,-0.016823593106599723,0.05555555555555555
1963-03-31,18,,,,0.0,,-0.007575757575757575,0.0,,0.0018050541516245497,,-0.001984126984126983,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003472222222222222,,,,-0.0016534391534391536,0.0010822510822510794,0.0011510128913443877,,0.0046070460704607085,,,-0.0009384384384384381,-0.00041254125412541287,,-0.0030621172353455825,-0.0014914243102162543,-0.0047514619883040924,0.0012077294685990392,-0.0007407407407407393,,,,,,,,,,,,,,,,,,,,,,-0.009284731793992244,0.05555555555555555
1963-04-30,19,,,,0.002288329519450799,,0.0027700831024930718,0.00341763499658236,,0.0011041589988958446,,0.0019493177387914199,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.0025831449790119495,0.0010056989607777403,0.0016380599672388052,,-0.00142247510668563,,,0.0027129679869777558,-0.05210657566609791,,0.004057017543859652,-0.0018148820326678743,-0.002271866717152591,-0.0009331840238895094,0.007467994310099572,-0.01475279106858054,,,,,,,,,,,,,,,,,,,,,-0.04747365646891899,0.05263157894736842
1963-05-31,19,,,,0.008771929824561406,,-0.003157894736842108,0.0006418485237483959,,-0.0019826964671953878,,-0.0026852846401718552,-0.0016194331983805667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015479876160990715,,,,0.0,0.005592105263157892,0.0017958281530598154,,0.001461988304093562,,,-0.0029239766081871356,0.14473684210526316,,0.0035630662730326817,0.0007518796992481176,0.0035615354174910988,0.0009500285008550274,-0.0012457178449081288,-0.0016620498614958441,,,,,,,,,,,,,,,,,,,,,0.15500201109123105,0.05263157894736842
1963-06-30,19,,,,-0.0018796992481202998,,0.010078387458006715,-0.0038046924540266333,,0.0029968158831241826,,-0.002829654782116579,-0.007518796992481205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007974481658692177,,,,-0.0011884550084889645,-0.001486767766874812,-0.0002671653753673532,,-0.002607871028923663,,,0.00109269714077582,1.375438596491228,,-0.0019069412662090033,-0.0014825796886582634,-0.0014825796886582634,-0.0014930944382232198,-0.0022328548644338143,0.002288329519450799,,,,,,,,,,,,,,,,,,,,,1.3625111220558723,0.05263157894736842
1963-07-31,19,,,,0.005847953216374271,,0.0004699248120300735,-0.0020505809979494195,,-0.004075846181109338,,-0.003289473684210526,-0.0019493177387914257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002618486514794495,,,,-0.0006948063227375395,-0.001529987760097922,-0.002551020408163264,,-0.0017460713394861565,,,0.006601248884924175,-0.04914004914004914,,0.0005935892362485145,0.006102212051868806,-0.002860411899313502,-0.0005762581636573206,-0.0013324450366422396,-0.019736842105263157,,,,,,,,,,,,,,,,,,,,,-0.07165633392454566,0.05263157894736842
1963-08-31,18,,,,0.011111111111111108,,0.019665683382497547,0.0007507507507507554,,-0.0012165450121654486,,-0.006060606060606062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005500550055005505,,,,0.006874767744332957,0.0016633399866932746,0.00014894250819183803,,0.0005446623093681897,,,0.0010040160642570282,-0.01131687242798354,,-0.0010326311441553049,0.006493506493506489,0.016389953171562367,0.0,0.002164502164502159,0.0037037037037037025,,,,,,,,,,,,,,,,,,,,,0.05143833975106761,0.05555555555555555
1963-09-30,16,,,,-0.010416666666666664,,,-0.0008333333333333318,,0.0009328358208955251,,-0.001275510204081634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001225490196078427,,,,-0.002232142857142856,-0.0007267441860465129,0.005013368983957225,,0.0013652912621359287,,,-0.002218934911242601,1.193313953488372,,0.0,-0.0007267441860465129,0.0018491124260354985,-0.001153136531365312,0.0007812499999999972,,,,,,,,,,,,,,,,,,,,,,1.1848980893015493,0.0625
1963-10-31,16,,,,0.0,,,0.0,,-0.004136029411764705,,-0.006076388888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002103365384615384,,,,-0.006172839506172839,0.0022058823529411825,0.000928217821782179,,0.00044536817102137916,,,-0.01706288343558282,-0.060546875,,-0.061553030303030304,-0.0007352941176470562,-0.005747126436781609,-0.0023496240601503793,-0.001929012345679014,,,,,,,,,,,,,,,,,,,,,,-0.16483300054456826,0.0625
1963-11-30,16,,,,0.0062500000000000056,,,-0.0016891891891891858,,0.0,,-0.0014423076923076941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015547263681592038,,,,-0.0017123287671232876,-0.0035511363636363605,-0.004573170731707314,,0.001474056603773588,,,-0.0036919831223628657,-0.011574074074074077,,4.078125,0.0014880952380952328,-0.0027689873417721528,0.00146484375,0.0,,,,,,,,,,,,,,,,,,,,,,4.056244091941537,0.0625
1963-12-31,16,,,,-0.007575757575757576,,,0.0008680555555555525,,0.0017224409448818867,,-0.0004921259842519676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015943877551020391,,,,-0.0026408450704225386,-0.002635542168674697,0.0026315789473684154,,0.0028801843317972364,,,-0.0028026905829596424,0.0,,0.00400943396226415,-0.01453488372093023,-0.0041390728476821195,-0.0007156488549618298,-0.005175159235668789,,,,,,,,,,,,,,,,,,,,,,-0.030194420054544188,0.0625
1964-01-31,16,,,,0.0021551724137931078,,,-0.0008561643835616473,,-0.0004789272030651312,,0.006448412698412703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019633507853403093,,,,-0.0027573529411764677,-0.0023584905660377353,-0.0003156565656565677,,0.001789647577092504,,,0.0002934272300469526,2.6079545454545454,,0.001994680851063829,-0.008049242424242424,-0.002216312056737592,-0.00048262548262548166,0.001736111111111105,,,,,,,,,,,,,,,,,,,,,,2.606820576498303,0.0625
1964-02-29,16,,,,0.0,,,0.001736111111111105,,0.0024131274131274083,,-0.008093525179856113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009517766497461957,,,,0.0019230769230769162,0.001225490196078427,-0.0033312182741116747,,-0.0012044967880085675,,,-0.004088785046728972,-0.0009308510638297851,,-0.00021477663230240474,-0.0016304347826086932,-0.0018382352941176475,0.0036478599221789892,0.0016891891891891858,,,,,,,,,,,,,,,,,,,,,,-0.009649244956548023,0.0625
1964-03-31,15,,,,0.006666666666666672,,,0.0,,0.0014869888475836479,,0.007162534435261714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009621993127147762,,,,0.0,0.002136752136752144,0.004468275245755142,,-0.029694323144104806,,,0.0016666666666666607,-0.06515478761699064,,,0.0035714285714285735,-0.0005050505050505046,0.001225490196078427,0.0008771929824561357,,,,,,,,,,,,,,,,,,,,,,-0.056470172390349085,0.06666666666666667
1964-04-30,15,,,,0.0,,,-0.0018018018018017981,,0.005333333333333338,,-0.0039800995024875585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009009009009008991,,,,-0.0022388059701492565,-0.002898550724637679,0.004522613065326627,,-0.0015748031496062964,,,-0.004227642276422761,-0.025396825396825393,,,-0.0011299435028248558,-0.0020356234096692146,0.0021660649819494598,0.0017316017316017323,,,,,,,,,,,,,,,,,,,,,,-0.03243138352311456,0.06666666666666667
1964-05-31,15,,,,0.008080808080808074,,,0.00740740740740741,,-0.0024691358024691392,,-0.003174603174603178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0030441400304414,,,,-0.0010296010296010276,-0.0004329004329004293,-0.00031372549019608175,,0.0018817204301075326,,,0.0024305555555555504,0.05641025641025642,,,0.0,0.004199475065616805,0.009324009324009319,-0.0016877637130801703,,,,,,,,,,,,,,,,,,,,,,0.07758236260046968,0.06666666666666667
1964-06-30,14,,,,0.0019305019305019266,,,-0.0008928571428571397,,0.005494505494505491,,0.005952380952380947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034176349965823035,,,,-0.0016806722689075649,0.0009337068160597539,0.0032083755488010774,,,,,-0.007178750897343861,0.008928571428571428,,,0.014778325123152707,0.003703703703703701,-0.0013146362839614376,0.00046382189239332504,,,,,,,,,,,,,,,,,,,,,,0.03466873979665858,0.07142857142857142
1964-07-31,13,,,,0.002024291497975715,,,0.0068159688412853,,0.001248751248751243,,0.005325443786982247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007326007326007335,,,,0.003398208217485334,0.0019851116625310226,0.004872955099199443,,,,,0.005586592178770948,0.022792022792022793,,,0.0,-0.005417118093174433,,0.014888337468982635,,,,,,,,,,,,,,,,,,,,,,0.07084657202681957,0.07692307692307693
1964-08-31,14,,,,-0.0036630036630036656,,,-0.004983388704318937,,-0.001597444089456866,,-0.006166495375128469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002173913043478264,,,,-0.003846153846153848,0.0013477088948787058,-0.002127659574468088,,-0.0015756302521008425,,,-0.0014880952380952406,1.1775510204081632,,,0.0,-0.0016233766233766217,,0.0027027027027027068,,,,,,,,,,,,,,,,,,,,,,1.1523562715961637,0.07142857142857142
1964-09-30,14,,,,-0.007722007722007722,,,0.0,,0.0063025210084033546,,0.014060742407199105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009609224855861655,,,,-0.00029036004645760505,0.007054673721340388,0.0046992481203007586,,0.0016111707841031109,,,0.0034194528875379927,0.0007002801120448154,,,-0.008673469387755102,0.0008305647840531576,,-0.0040922619047619015,,,,,,,,,,,,,,,,,,,,,,0.016939632278414184,0.07142857142857142
1964-10-31,14,,,,0.004329004329004325,,,-0.002678571428571427,,0.0012870012870012896,,-0.00046992481203007267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029220779220779287,,,,-0.0005830903790087454,-0.00040128410914927866,0.00014697236919458678,,-0.0013130252100840368,,,0.0032632342277012344,-0.06703652334720295,,,0.0,0.0013683634373289502,,0.00552486187845304,,,,,,,,,,,,,,,,,,,,,,-0.05364090383528515,0.07142857142857142
1964-11-30,14,,,,-0.004081632653061226,,,0.0018552875695732843,,0.0004214075010535247,,-0.006149479659413434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003742981908920774,,,,-0.0008818342151675524,-0.0028248587570621443,0.004253446758580224,,0.002407704654895672,,,-0.006241331484049928,0.033834586466165405,,,0.0,-0.0026852846401718617,,-0.0014652014652014678,,,,,,,,,,,,,,,,,,,,,,0.014699828167219719,0.07142857142857142
1964-12-31,14,,,,-0.0021645021645021623,,,-0.0009041591320072301,,-0.00020946795140343508,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016458196181698493,,,,-0.001190476190476194,0.005462184873949576,-0.03737541528239203,,-0.002070393374741202,,,-0.0030395136778115462,-0.02040816326530612,,,-0.013356562137049943,0.0,,-0.003739715781600602,,,,,,,,,,,,,,,,,,,,,,-0.08064200370151073,0.07142857142857142
1965-01-31,14,,,,0.0,,,0.005952380952380947,,-0.03214285714285714,,0.006211180124223598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007749326145552554,,,,0.009382566585956422,0.021857923497267753,0.0052264808362369386,,0.009061833688699361,,,0.010317460317460312,0.010714285714285707,,,0.004285714285714289,0.0016741071428571428,,0.010260457774269933,,,,,,,,,,,,,,,,,,,,,,0.07055085992204782,0.07142857142857142
1965-02-28,14,,,,0.013392857142857142,,,-0.0012679628064243434,,0.009931245225362864,,0.004761904761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006079027355623108,,,,0.0021401819154628194,-0.0035863717872086087,0.0029761904761904812,,0.00047303689687795887,,,0.004854368932038833,0.004658385093167706,,,-0.0026954177897574117,0.006543075245365316,,0.0017253278122843416,,,,,,,,,,,,,,,,,,,,,,0.04451472385368417,0.07142857142857142
1965-03-31,14,,,,0.026315789473684213,,,-0.009466437177280549,,0.0036887994634473564,,-0.0031249999999999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00030138637733574073,,,,-0.0033766233766233745,0.014159848961611075,0.0028571428571428593,,-0.003759398496240605,,,-0.002922077922077921,-0.008746355685131197,,,0.012605042016806725,-0.004995004995004992,,-0.0013477088948787058,,,,,,,,,,,,,,,,,,,,,,0.021586629848119147,0.07142857142857142
1965-04-30,14,,,,-0.01648351648351648,,,-0.0009920634920634885,,-0.002869897959183671,,-0.004201680672268908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008777239709443092,,,,0.0008178844056706705,0.0005252100840336116,0.0017482517482517404,,0.002480158730158737,,,0.0027081922816519933,1.4235880398671097,,,0.0,0.001074113856068751,,-0.0003434065934065922,,,,,,,,,,,,,,,,,,,,,,1.4168285254819493,0.07142857142857142
1965-05-31,14,,,,0.008928571428571428,,,0.0010060362173038215,,-0.0019933554817275767,,0.002480158730158737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024258760107816707,,,,-0.0013477088948787058,-0.002085505735140769,0.0007313505607020915,,-0.00047938638542665315,,,-0.002609262883235486,0.003809523809523802,,,-0.004761904761904761,0.0005291005291005219,,0.0017253278122843416,,,,,,,,,,,,,,,,,,,,,,0.0035070689345491225,0.07142857142857142
1965-06-30,14,,,,-0.0015873015873015895,,,-0.0029761904761904734,,-0.005809979494190019,,-0.0067114093959731525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002511160714285714,,,,-0.003021978021978019,-0.0072502685284640146,-0.005067567567567567,,-0.004584942084942082,,,-0.006431956668923496,-0.011000602772754671,,,-0.001275510204081636,-0.006302521008403362,,-0.0050539083557951505,,,,,,,,,,,,,,,,,,,,,,-0.06958529688085095,0.07142857142857142
1965-07-31,14,,,,0.0032467532467532435,,,-0.002070393374741202,,-0.005952380952380955,,-0.0042328042328042305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005783689994216285,,,,0.0002868617326448687,-0.0011954572624028722,-0.003636363636363636,,-0.0023207839092315636,,,0.0,-0.06715354470965443,,,0.0,-0.00028801843317972323,,0.004350978970268308,,,,,,,,,,,,,,,,,,,,,,-0.07954352156051382,0.07142857142857142
1965-08-31,14,,,,-0.007763975155279506,,,-0.0005330490405117286,,-0.0008116883116883109,,-0.004499437570303712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011661807580174907,,,,-0.0005714285714285719,0.010638297872340432,0.006294471811713196,,0.003731343283582092,,,0.006696428571428571,0.026785714285714284,,,0.0012987012987012911,0.00260266049739734,,0.0,,,,,,,,,,,,,,,,,,,,,,0.04503421972968287,0.07142857142857142
1965-09-30,15,,,,0.0,,,-0.0045112781954887255,,-0.0007662835249042136,,-0.002801120448179269,,,0.011594202898550732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010709504685408285,,,,0.004301075268817201,-0.004444444444444444,-0.0009389671361502335,,-0.00283687943262411,,,0.0006349206349206326,0.01818181818181818,,,0.0005952380952380931,0.005208333333333333,,0.003827751196172254,,,,,,,,,,,,,,,,,,,,,,0.0269734159585186,0.06666666666666667
1965-10-31,15,,,,-0.004878048780487801,,,0.0010752688172043002,,-0.010077519379844965,,-0.004093567251461986,,,-0.00648148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002993197278911571,,,,-0.0020202020202020185,-0.0002645502645502636,0.0,,-0.0007407407407407381,,,0.005974842767295593,-0.012698412698412697,,,0.0017699115044247816,0.010144927536231885,,0.020512820512820513,,,,,,,,,,,,,,,,,,,,,,0.0012164457997066967,0.06666666666666667
1965-11-30,15,,,,-0.0017543859649122788,,,0.0021164021164021235,,-0.0018264840182648401,,-0.006230529595015577,,,0.0017094017094017033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020833333333333333,,,,0.0005208333333333333,0.014608233731739709,0.0014285714285714236,,-0.0012484394506866447,,,-0.0008658008658008661,0.003921568627450981,,,-0.004597701149425289,-0.005870020964360585,,-0.001614763552479818,,,,,,,,,,,,,,,,,,,,,,-0.0017864479473799592,0.06666666666666667
1965-12-31,16,,,,0.0016891891891891858,,,-0.0019230769230769232,,0.005281690140845077,,0.003221649484536085,,,0.005625000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070564516129032195,,,,-0.0004844961240310086,-0.00449346405228758,0.0004370629370629431,,0.0014312977099236596,,,-0.001918859649122806,-0.010416666666666664,,,-0.0069444444444444475,-0.003017241379310344,,0.0008865248226950367,,,-0.003360215053763438,,,,,,,,,,,,,,,,,,,-0.006929598395547999,0.0625
1966-01-31,15,,,,0.10526315789473684,,,0.0021164021164021235,,-0.0008658008658008661,,,,,-0.0015290519877675824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019323671497584478,,,,0.0005208333333333333,0.0068075117370892,0.001388888888888884,,-0.0022388059701492565,,,0.0009049773755656076,1.0711111111111111,,,0.011111111111111117,-0.0014492753623188395,,0.003263403263403264,,,0.003787878787878792,,,,,,,,,,,,,,,,,,,1.202124708583242,0.06666666666666667
1966-02-28,15,,,,0.0163265306122449,,,-0.001025641025641022,,-0.00043859649122806785,,,,,-0.0009389671361502335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004460093896713617,,,,-0.0015503875968992276,0.00042598509052183724,-0.0036281179138321963,,-0.0018018018018017981,,,-0.00238095238095238,0.0,,,0.0,-0.0004938271604938278,,-0.006222222222222225,,,-0.005734767025089608,,,,,,,,,,,,,,,,,,,-0.011922858948257467,0.06666666666666667
1966-03-31,15,,,,0.011475409836065579,,,-0.005208333333333333,,-0.00529801324503311,,,,,0.001904761904761898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002264150943396226,,,,-0.001587301587301589,-0.005291005291005294,-0.0019184652278177487,,-0.00238095238095238,,,-0.0003086419753086433,-0.061197916666666664,,,0.00476190476190476,0.0,,-0.0014705882352941198,,,-0.005098039215686271,,,,,,,,,,,,,,,,,,,-0.07388133159906314,0.06666666666666667
1966-04-30,15,,,,-0.007459207459207458,,,-0.002259887005649719,,0.000959232613908867,,,,,0.014197530864197535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078125,,,,-0.0005420054200542035,0.0050574712643678115,-0.0019753086419753113,,-0.0001371742112482884,,,0.00031007751937985143,-0.011111111111111108,,,0.0,-0.0019900497512437792,,0.0035087719298245576,,,0.004670912951167727,,,,,,,,,,,,,,,,,,,0.011041753542356479,0.06666666666666667
1966-05-31,15,,,,-0.011023622047244098,,,-0.003508771929824565,,-0.0066193853427896,,,,,-0.010178117048346058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006526806526806528,,,,-0.0019125683060109274,-0.010256410256410256,-0.0030534351145038146,,-0.0015120274914089368,,,-0.003395061728395062,0.7942857142857143,,,-0.004444444444444444,-0.001025641025641022,,-0.0030952380952380914,,,-0.003968253968253969,,,,,,,,,,,,,,,,,,,0.7237659309603968,0.06666666666666667
1966-06-30,14,,,,0.0,,,-0.0013227513227513207,,0.000562429696287963,,,,,-0.007078507078507077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005537098560354368,,,,-0.0015069318866787196,0.0029761904761904812,-0.00028571428571428595,,0.002109704641350217,,,0.00452961672473868,-0.06566055625790139,,,,-0.0033482142857142855,,0.0013376136971642622,,,-0.0022603978300180794,,,,,,,,,,,,,,,,,,,-0.06441041915119919,0.07142857142857142
1966-07-31,14,,,,0.0047169811320754785,,,0.0013477088948787058,,0.0,,,,,0.0007142857142857148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025693730729701952,,,,0.0,-0.003636363636363636,-0.005737234652897303,,-0.007318501170960183,,,-0.000327653997378766,-0.007827788649706457,,,,-0.0005854800936768156,,-0.0005252100840336116,,,-0.0014005602240896387,,,,,,,,,,,,,,,,,,,-0.023149189840836706,0.07142857142857142
1966-08-31,15,,,,-0.010619469026548674,,,-0.006172839506172837,,-0.00625,,,,,-0.012541254125412538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022388059701492565,,,,-0.002298850574712641,-0.009706257982120051,-0.003202328966521106,,-0.003348554033485544,,,-0.0055299539170506895,0.023589743589743594,,,-0.0096969696969697,-0.009917355371900824,,-0.003950617283950616,,,-0.009777777777777774,,,,,,,,,,,,,,,,,,,-0.07166129064302866,0.06666666666666667
