Date,Num_Active_Stocks,BEER,GRRR,THT,IBCO,BORN,TFZ,CNWN,CDB,TBVT,PTT,BEAM,PFB,ABW,GBL,RUP,CNB,CKB,FAL,FALB,DRE,NBW,GENBB,RG,RGLD,SLZ,SFR,KNBWY,LONE,GHB,ABUD,BUD,ACCOB,RKY,TAP,PABT,OLYB,PTBC,HAN,BAS,SXC,CU,CCU,HOOK,BREW,SAM,CFN,BRH,ABV,ABEV,AED,MLB,LQU,ROX,CREG,FO,MWGP,MGPI,AFTI,DR,CUE,BACA,BBRL,ADC,SH,DCS,VO,HIR,CHLN,CGAS,BJD,BFD,BF,CDL,DIL,GDS,SBR,HBL,TFI,HTC,JACQ,BBR,CDG,STZ,RAIN,TYLR,THTR,DEO,RUM,VCO,ADSO,NDC,GWT,CEDC,Portfolio_Returns,Portfolio_Proportion
1962-08-31,20,,,,,,,,,,,,0.00025062656641604,,0.00026315789473684004,1.24131082423e-05,0.00015479876160990502,,-2.0242914979755e-05,,0.00030795072788353505,-3.987240829346e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6448029621790004e-05,,,,1.778093883357e-05,-6.8352699931645e-05,1.6550810989735002e-05,,0.00027548209366391,,,8.713837574067502e-05,0.00015266065716778,8.506873412571315e-05,0.00019902697921273503,-8.890469416785001e-05,6.1677631578945e-05,-0.00010814708002883502,9.266123054114001e-05,,,,,,,,,,,,,,,,,0.0016250266837194885,0.05
1962-09-30,19,,,,,,,,,,,,-0.00012043839576056314,,-0.0005036514731805579,-0.0001300508498823,-0.0001538935056940579,,0.0003371341450321032,,-0.00042210790133227364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00021092003318474737,,,,0.0,-0.00012927054478300523,-0.00013850415512465264,,0.0002310898653642912,,,-0.0002752326159528368,-5.062815069830526e-05,,-7.574445983379474e-05,1.9371210506942103e-05,7.40098538834e-05,0.0007123070834982203,-1.5075282190436854e-05,,,,,,,,,,,,,,,,,-0.0008516052093325747,0.05263157894736842
1962-10-31,19,,,,,,,,,,,,-0.00037773860488541576,,-0.0012311480455524735,-0.0002183316731029,0.00016294606485253157,,-0.0001154201292705421,,-3.1124529241494734e-05,8.523332623055262e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.132142096130526e-05,,,,0.00013571548086039917,0.000561765104701394,8.20090392185421e-05,,-7.328262175907368e-05,,,-0.00014786920475941577,-8.840690752637368e-05,,-0.00012237314910611578,0.0001731301939058158,3.089312010215263e-05,0.0,-0.00012687403522868948,,,,,,,,,,,,,,,,,-0.0013921979915224117,0.05263157894736842
1962-11-30,17,,,,,,,,,,,,,,,7.401513609532941e-05,0.0008471549404075333,,0.0002858432375507706,,0.0011088392576281813,-0.00010328977947631765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011756841774142786,,,,0.0006479789536435823,0.0007488509012033235,0.0011063466619498725,,0.00032909583270648233,,,0.0006634232640424588,0.00011407277843263529,,0.0019254921345700899,0.00011307868014564117,0.0008090779564420895,5.014793641241176e-05,0.0005536332179930765,,,,,,,,,,,,,,,,,0.010449445287161439,0.058823529411764705
1962-12-31,18,,,,,,,,,,,,,0.0,,4.8477797168894436e-05,0.00012025012025011665,,0.0004933313500917274,,3.4678873630183335e-05,4.7483380816711104e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5827793605566665e-05,,,,0.0002940374654359984,-0.00026509126713625557,3.52733686067e-05,,0.0006782195263915643,,,0.00016357051057366566,7.223535592330391e-05,,2.5298522566277777e-05,0.00026597905922800733,-0.00027863511659807777,0.0003659611992945373,7.237122179651363e-05,,,,,,,,,,,,,,,,,0.0021576135744343014,0.05555555555555555
1963-01-31,18,,,,,,,,,,,,,0.0006172839506172833,,0.00012727504136438334,-3.858024691357778e-05,,0.00033159881644729996,,0.0003429355281207111,-4.676393565282222e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017500318187603332,,,,0.00039595516569200555,0.0011392824591929726,0.00012206179814465555,,7.046620440833333e-06,,,0.00023274640760979445,0.0004161464835622111,,0.00020074274816821665,-0.00012512512512512222,0.0006361323155216278,0.0,0.00048369264787174993,,,,,,,,,,,,,,,,,0.005017433856938256,0.05555555555555555
1963-02-28,18,,,,,,,,,,,,,-0.00012860082304526666,,0.0002750275027502722,0.00044400062509767377,,0.00010364842454394444,,0.000827160493827161,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045468232460102394,,,,-6.298815822624999e-05,-0.0002572016460905333,0.0004542431561996821,,-0.00020388649849545555,,,-0.0003011141222523333,9.167583425008888e-05,,-2.356045613042778e-05,0.00015214745261693332,0.0003750586029067047,6.858710562413888e-05,-9.956192751891667e-05,,,,,,,,,,,,,,,,,0.00216931789065844,0.05555555555555555
1963-03-31,18,,,,,,,,,,,,,0.0,,-0.00042087542087541663,0.0,,0.0006618531889289984,,-0.00011022927689593888,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019290123456789998,,,,-9.185773074661666e-05,6.012506012505555e-05,6.394516063023889e-05,,0.0006579415838602827,,,0.00024816483149816697,0.00013948243114910258,,-7.122507122506667e-05,-8.285690612312222e-05,-0.0002639701104613333,0.0008722490606548558,0.000255144032921813,,,,,,,,,,,,,,,,,0.0021107920680089195,0.05555555555555555
1963-04-30,19,,,,,,-0.0007764626878200263,,,,,,,0.00012043839576056314,,0.00014579384749963158,0.00017987552613591052,,5.811363152083157e-05,,0.00010259567046270525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.00025151674795642886,0.0007233974981032849,8.621368248625262e-05,,-7.486711087818947e-05,,,0.0001427877887883,0.00028656032094755786,,9.815255087573684e-05,-9.552010698251579e-05,-0.00011957193248171052,-4.911494862576315e-05,0.0003930523321105,,,,,,,,,,,,,,,,,0.001472961205859498,0.05263157894736842
1963-05-31,19,,,,,,-8.747630849977893e-05,,,,,,,0.0004616805170821789,,-0.0001662049861495842,0.0005100844537531198,,-0.0001043524456418579,,0.0007179603143196367,-8.523332623055262e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005377220140133653,,,,0.0,0.0002943213296398842,0.0005558185559215062,,7.694675284702632e-05,,,-0.0001538935056940579,4.946576968737368e-05,,0.001656134733471661,3.9572615749899995e-05,0.0007414658529981412,5.000150004499999e-05,-6.556409710042632e-05,,,,,,,,,,,,,,,,,0.005028449740212535,0.05263157894736842
1963-06-30,19,,,,,,0.00012043839576056314,,,,,,,-9.893153937474736e-05,,0.0005304414451582473,-0.00020024697126455788,,0.0006821699312901052,,-0.00014892919905876316,-0.0003957261574990105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.197095609837894e-05,,,,0.0003449200250201088,-7.825093509867368e-05,-1.4061335545647367e-05,,0.00021449327443787597,,,0.00034889628003718925,-0.0001822423093745421,,-8.935751943525789e-05,-7.803050992937895e-05,-7.803050992937895e-05,0.0006679633013103877,0.0002652564425417617,,,,,,,,,,,,,,,,,0.00185274306514466,0.05263157894736842
1963-07-31,19,,,,,,-0.0010387811634349,,,,,,,0.0003077870113881158,,2.473288484368421e-05,-0.00010792531568154736,,-0.0002145182200583842,,-0.0001731301939058158,-0.00010259567046270525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37815079726e-05,,,,-3.656875382828947e-05,0.0005314694324550676,-0.00013426423200858946,,-9.18984915519e-05,,,0.0003474341518381105,9.103559491761052e-05,,2.0519134092536843e-05,0.0003211690553615158,-0.00015054799470071053,-3.0329377034594735e-05,-7.012868613906315e-05,,,,,,,,,,,,,,,,,-0.0004927593259372588,0.05263157894736842
1963-08-31,18,,,,,,0.00020576131687242776,,,,,,,0.0006172839506172833,,0.0010925379656943053,0.0005963630296963601,,-6.758583400918888e-05,,-6.734006734006396e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006906246180173544,,,,0.0003819315413518278,9.24077770385111e-05,0.000503335650216792,,3.025901718711667e-05,,,5.57786702365e-05,-3.507295173961667e-05,,-9.07770515613611e-05,0.0010880230880230826,0.0015065512511234058,0.0,0.00012025012025011665,,,,,,,,,,,,,,,,,0.0067203320916748525,0.05555555555555555
1963-09-30,16,,,,,,,,,,,,,-0.0006510416666666625,,,-5.208333333333125e-05,,0.0007112873134328344,,-7.97193877551e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65931372549e-05,,,,0.00030691964285714643,-4.542151162790625e-05,0.000313335561497325,,0.0005346996359223287,,,0.00019415680473372802,0.0003107040229885019,,0.0,-4.542151162790625e-05,0.0001155695266272125,0.0008504381918819197,0.0005175781249999937,,,,,,,,,,,,,,,,,0.0030575945511849842,0.0625
1963-10-31,16,,,,,,,,,,,,,0.0,,,0.0,,-0.00025850183823529374,,-0.00037977430555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00013146033653845625,,,,-0.0003858024691358,0.0008731617647058775,5.801361386138125e-05,,2.783551068883125e-05,,,-0.001066430214723925,7.91807432432375e-05,,0.00011837121212120626,-4.59558823529375e-05,-0.00035919540229885,-0.00014685150375939374,-0.0001205632716049375,,,,,,,,,,,,,,,,,-0.0017379723795846098,0.0625
1963-11-30,16,,,,,,,,,,,,,0.000390625,,,0.0005213175675675731,,0.0,,0.0002944711538461596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006490982587064679,,,,-0.0001070205479452,-0.00022194602272726876,0.0002233353658536596,,9.212853773584375e-05,,,-0.000230748945147675,-6.036147902869375e-05,,0.0016189797794117669,9.300595238095e-05,0.00038073575949367405,9.1552734375e-05,0.0,,,,,,,,,,,,,,,,,0.0037351731145222576,0.0625
1963-12-31,16,,,,,,,,,,,,,0.0010416666666666714,,,5.425347222221875e-05,,0.0007966289370078684,,-3.075787401574375e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.9649234693875e-05,,,,0.0003631161971831007,-0.0001647213855421625,0.000164473684210525,,0.0008202419354838687,,,0.00032931614349776046,0.0006446188340807151,,0.0004111842105263125,-0.00032703488372092817,-0.0002586920529801312,0.0009094704198473302,0.000154259554140133,,,,,,,,,,,,,,,,,0.004808374623913664,0.0625
1964-01-31,16,,,,,,,,,,,,,0.00013469827586206875,,,-5.35102739726e-05,,-2.993295019156875e-05,,0.00040302579365079374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012270942408376876,,,,-0.000172334558823525,0.0006387578616352224,-1.972853535353125e-05,,0.00011185297356828125,,,1.833920187793125e-05,-1.581477732793125e-05,,5.31462585034e-05,-0.00050307765151515,-0.00013851950354609374,-3.01640926640875e-05,0.00010850694444444375,,,,,,,,,,,,,,,,,0.0006279543902314223,0.0625
1964-02-29,16,,,,,,,,,,,,,0.0,,,0.0007512847222222215,,0.0001508204633204625,,-0.00014613309352517887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000701935279187823,,,,0.00012019230769230625,7.65931372549e-05,0.0003205552030456899,,-7.528104925053125e-05,,,-0.0002555490654205563,-4.763719512195e-05,,-7.864932885905625e-05,-0.0001019021739130375,0.0005284926470588264,0.00022799124513618124,0.00010557432432431875,,,,,,,,,,,,,,,,,0.0022782874231524193,0.0625
1964-03-31,15,,,,,,,,,,,,,0.00044444444444444,,,0.0,,0.0007930607187112734,,0.0004775022956841133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006414662084765132,,,,0.0005970149253731343,0.00014245014245014,0.00029788501638367335,,-0.0016564425036390098,,,0.0007111111111111067,-0.00156378600823045,,,0.00023809523809523335,-3.367003367003333e-05,0.0010620915032679716,0.0005847953216374242,,,,,,,,,,,,,,,,,0.002736018380095531,0.06666666666666667
1964-04-30,15,,,,,,,,,,,,,0.0,,,-0.00012012012012011333,,0.00035555555555555335,,-0.00026533996683250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.006006006005333e-05,,,,-0.00014925373134328,0.0006349206349206403,0.00030150753768844,,-0.00010498687664041334,,,-0.00028184281842818,-0.00013745704467353333,,,-7.532956685498667e-05,-0.00013570822731128,0.00014440433212996,0.00011544011544011333,,,,,,,,,,,,,,,,,0.00022172976347036694,0.06666666666666667
1964-05-31,15,,,,,,,,,,,,,0.0005387205387205333,,,0.001179234567901234,,-0.00016460905349794001,,0.0002116402116402166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005276509386098427,,,,-6.864006864006667e-05,-2.8860028860026664e-05,0.0005014881045751686,,0.00012544802867383334,,,0.00016203703703703335,3.152088258470667e-05,,,0.0,0.001014873140857393,0.00062160062160062,-0.00011251758087200667,,,,,,,,,,,,,,,,,0.004539587340330541,0.06666666666666667
1964-06-30,15,,,,,,,,,,,,,0.00012870012870012666,,,-5.9523809523806664e-05,,0.0010189810189810127,,0.0003968253968253933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2784233310546664e-05,,,,0.0005154061624649902,6.224712107064667e-05,0.0002138917032534,,0.0005801411764705882,,,0.00012443168222063105,0.0005935613682092539,,,0.0009852216748768466,0.0002469135802469133,-8.764241893076001e-05,0.0005504019789734062,,,,,,,,,,,,,,,,,0.005292340997149188,0.06666666666666667
